Judul,Tahun
Anti-Congestion Algorithm for Multiple Data Unicast Transmission in the Internet of Brain Things,2018
Highlighting Link Prediction in Bipartite Networks via Structural Perturbation,2018
Removing Atmospheric Turbulence Effects in Unified Complex Steerable Pyramid Framework,2018
Optimal PI $^{{\lambda}}$ D $^{{\mu}}$  Controller Design for Two Wheeled Inverted Pendulum,2018
Prediction for High Risk Clinical Symptoms of Epilepsy Based on Deep Learning Algorithm,2018
Cryptanalysis of a Lightweight Certificateless Signature Scheme for IIOT Environments,2018
Distributed and Jamming-Resistant Channel Assignment and Routing for Multi-Hop Wireless Networks,2018
Non-Rigid Point Set Registration via Adaptive Weighted Objective Function,2018
An Enhanced Incremental SVD Algorithm for Change Point Detection in Dynamic Networks,2018
Energy Efficiency Optimization for OFDM Based 5G Wireless Networks With Simultaneous Wireless Information and Power Transfer,2018
Cryptanalysis of a Chaotic Image Encryption Algorithm Based on Information Entropy,2018
Extremely Sparse Stripe Noise Removal From Nonremote-Sensing Images by Straight Line Detection and Neighborhood Grayscale Weighted Replacement,2018
Secure Session Key Management Scheme for Meter-Reading System Based on LoRa Technology,2018
An Improved Network-Coded Multiple Access for Power-Balanced Non-Orthogonal Multiple Access,2018
Broadband Circularly Polarized Filtering Antennas,2018
Low-Complexity Spatial Parameter Estimation for Coherently Distributed Linear Chirp Source,2018
Recognizing Facial Sketches by Generating Photorealistic Faces Guided by Descriptive Attributes,2018
Game Analysis of Electricity Retail Market Considering Customers’ Switching Behaviors and Retailers’ Contract Trading,2018
RF Energy Harvesting Based Multiple Access Relay Systems: A DMT Perspective,2018
An Attention-Based Word-Level Interaction Model for Knowledge Base Relation Detection,2018
Queue Performance of Energy Harvesting Cognitive Radio Sensor Networks With Cooperative Spectrum Sharing,2018
Multiple Classifier Fusion and Optimization for Automatic Focal Cortical Dysplasia Detection on Magnetic Resonance Images,2018
Blockchain Consensus Based User Access Strategies in D2D Networks for Data-Intensive Applications,2018
Mining Channel Water Depth Information From IoT-Based Big Automated Identification System Data for Safe Waterway Navigation,2018
Mining Variable-Method Correlation for Change Impact Analysis,2018
Multi-Scale Attentive Interaction Networks for Chinese Medical Question Answer Selection,2018
Simplex Search-Based Brain Storm Optimization,2018
Machine Learning- and Evidence Theory-Based Fraud Risk Assessment of China’s Box Office,2018
Study of Maximum Power Delivery to Movable Device in Omnidirectional Wireless Power Transfer System,2018
Towards the Design of Wireless Communicating Reinforced Concrete,2018
Hete_MESE: Multi-Dimensional Community Detection Algorithm Based on Multiplex Network Extraction and Seed Expansion for Heterogeneous Information Networks,2018
A Non-Parametric Method to Determine Basic Probability Assignment Based on Kernel Density Estimation,2018
Latency-Sensitive Data Allocation and Workload Consolidation for Cloud Storage,2018
Multilayered Echo-State Machine: A Novel Architecture for Efficient Intrusion Detection,2018
Text Categorization Approach for Secure Design Pattern Selection Using Software Requirement Specification,2018
Distributed Dimensionality Reconstruction Algorithm for High Dimensional Data in Internet of Brain Things,2018
Study on Characteristic Mode Analysis of Three-Dimensional Conducting Objects in Lossless Layered Medium,2018
A Novel Single-Beacon Navigation Method for Group AUVs Based on SIMO Model,2018
AVB-Aware Routing and Scheduling of Time-Triggered Traffic for TSN,2018
Correlation Filter Based Moving Object Tracking With Scale Adaptation and Online Re-Detection,2018
A New Discriminative Collaborative Neighbor Representation Method for Robust Face Recognition,2018
Person Re-Identification by Multi-Camera Networks for Internet of Things in Smart Cities,2018
Theoretical Application of a Hybrid Observer on Altitude Tracking of Quadrotor Losing GPS Signal,2018
Feature Selection for High Dimensional Data Using Monte Carlo Tree Search,2018
Study on Directional Stability of B-Double Vehicle Combination,2018
A DSE-Based SMC Method of Sensorless DFIG Wind Turbines Connected to Power Grids for Energy Extraction and Power Quality Enhancement,2018
Wireless Power Transfer Using an RF Plasma,2018
A Logarithmic Detection Scheme in BOTDR With Low-Bandwidth Requests,2018
Addressing Subnet Division Based on Geographical Information for Satellite-Ground Integrated Network,2018
Investigation of Antenna-Integrated Transparent Socket Panel,2018
Energy-Efficient and Fault-Tolerant Evolution Models Based on Link Prediction for Large-Scale Wireless Sensor Networks,2018
Precoding Aided Generalized Spatial Modulation With an Iterative Greedy Algorithm,2018
Separable and Error-Free Reversible Data Hiding in Encrypted Image Based on Two-Layer Pixel Errors,2018
Comparison of Multidirectional Myocardial Deformation Result From Pressure and Volume Overload in Compensatory Stage,2018
Extending the Technology Acceptance Model for Use of e-Learning Systems by Digital Learners,2018
Automatic Extraction of Emergency Response Process Models From Chinese Plans,2018
Forecasting Solar Power Using Long-Short Term Memory and Convolutional Neural Networks,2018
Integrating Distributed Grids With Green Cellular Backhaul: From Competition to Cooperation,2018
Computation of Lightning Transients in Large Scale Multiconductor Systems,2018
Learning Cross-Modal Aligned Representation With Graph Embedding,2018
A Framework of Non-Orthogonal Slotted Aloha (NOSA) Protocol for TDMA-Based Random Multiple Access in IoT-Oriented Satellite Networks,2018
Automated Application of Full Matrix Capture to Assess the Structural Integrity of Mooring Chains,2018
An Approach to Achieve Zero Turnaround Time in TDD Operation on SDR Front-End,2018
NOWNUNM: Nonlocal Weighted Nuclear Norm Minimization for Sparse-Sampling CT Reconstruction,2018
Constant Velocity 3D Convolution,2018
A New Optical Information Processing Device Design for Internet of Brain Things Application,2018
"A Comprehensive Study of IoT and WSN MAC Protocols: Research Issues, Challenges and Opportunities",2018
Multi-Port Patch Antennas for Flexible Power Combining and Feeding Choice,2018
Design of Incremental Echo State Network Using Leave-One-Out Cross-Validation,2018
LuxSteg: First Practical Implementation of Steganography in VLC,2018
A 2-Layers Virtual Network Mapping Algorithm Based on Node Attribute and Network Simplex,2018
Dynamic Pressure Simulation of an External Gear Pump With Relief Chamber Using a Morphological Approach,2018
A Simple Multi-Broadband Planar Antenna for LTE/GSM/UMTS and WLAN/WiMAX Mobile Handset Applications,2018
Implementation of Optimization-Based Power Management for All-Electric Hybrid Vessels,2018
Highly Efficient Wearable CPW Antenna Enabled by EBG-FSS Structure for Medical Body Area Network Applications,2018
Next-App Prediction by Fusing Semantic Information With Sequential Behavior,2018
Visible Watermarking Assessment Metrics Based on Just Noticeable Distortion,2018
W-Band Sparse Imaging System Using Frequency Diverse Cavity-Fed Metasurface Antennas,2018
A New Regional Localization Method for Indoor Sound Source Based on Convolutional Neural Networks,2018
Dual-Polarized Omnidirectional Antenna With High Isolation Based on the Theory of Characteristic Modes,2018
Study of the Impact of PHY and MAC Parameters in 3GPP C-V2V Mode 4,2018
"QFEC ASIP: A Flexible Quad-Mode FEC ASIP for Polar, LDPC, Turbo, and Convolutional Code Decoding",2018
"Application of a Genetic-Fuzzy FMEA to Rainfed Lowland Rice Production in Sarawak: Environmental, Health, and Safety Perspectives",2018
Modal and Dynamic Analysis of a Tether for a Nonequatorial Space Elevator,2018
Intelligent and Real-Time Data Acquisition for Medical Monitoring in Smart Campus,2018
Factors Affecting the Successful Adoption of e-Health Cloud Based Health System From Healthcare Consumers’ Perspective,2018
Section-Based Focus Time Estimation of News Articles,2018
Analysis and Optimization of Probabilistic Caching in Micro/Millimeter Wave Hybrid Networks With Dual Connectivity,2018
Low-Sidelobe Pattern Synthesis for Sparse Conformal Arrays Based on PSO-SOCP Optimization,2018
Spectral and Energy Efficiency Analysis of mmWave Communications With Channel Inversion in Outband D2D Network,2018
Online Active Learning Paired Ensemble for Concept Drift and Class Imbalance,2018
SPATA: Strong Pseudonym-Based AuthenTicAtion in Intelligent Transport System,2018
A Novel Adaptive Kalman Filter With Colored Measurement Noise,2018
A Miniaturized and High Gain Double-Slot Vivaldi Antenna Using Wideband Index-Near-Zero Metasurface,2018
Demonstrated Rapid Ballistic Synchronization From Rest of a Hydraulically-Driven Synchronous Generator,2018
Decentralized Computation Offloading and Resource Allocation for Mobile-Edge Computing: A Matching Game Approach,2018
Walking Assist Robot: A Novel Approach to Parameter Optimization of a Tracking Controller Compensating for Time Varying Friction,2018
Yanbao: A Mobile App Using the Measurement of Clinical Parameters for Glaucoma Screening,2018
HEAP: An Efficient and Fault-Tolerant Authentication and Key Exchange Protocol for Hadoop-Assisted Big Data Platform,2018
A New Algorithm for Indoor RSSI Radio Map Reconstruction,2018
Open-Circuit Fault Diagnosis of Neutral Point Clamped Three-Level Inverter Based on Sparse Representation,2018
Wireless Technologies for Emergency Response: A Comprehensive Review and Some Guidelines,2018
Three-Dimensional Path Following of an Underactuated AUV Based on Neuro-Adaptive Command Filtered Backstepping Control,2018
CREAM: CNN-REgularized ADMM Framework for Compressive-Sensed Image Reconstruction,2018
Future Cloud Systems Design: Challenges and Research Directions,2018
Bearing Fault Diagnosis Under Variable Working Conditions Based on Domain Adaptation Using Feature Transfer Learning,2018
75-mm Wingspan Fixed-Wing Nano Air Vehicle With a Novel Aircraft Configuration,2018
Thermal Analysis of Averaging Times in Radio-Frequency Exposure Limits Above 1 GHz,2018
Active Flow Vector Flight Control Using Only SJAs for a Fixed-Wing UAV,2018
Cognitive Communication in Link-Layer Evaluation Based Cellular-Vehicular Networks,2018
Clustering Multivariate Time Series Data via Multi-Nonnegative Matrix Factorization in Multi-Relational Networks,2018
Non-Rigid 3D Model Retrieval Based on Quadruplet Convolutional Neural Networks,2018
Exploiting Future Radio Resources With End-to-End Prediction by Deep Learning,2018
Convolutional Bidirectional Long Short-Term Memory for Deception Detection With Acoustic Features,2018
An Incentive Mechanism for Cross-Organization Data Sharing Based on Data Competitiveness,2018
Behavior Rhythm: A New Model for Behavior Visualization and Its Application in System Security Management,2018
Survivable Multipath Virtual Network Embedding Against Multiple Failures for SDN/NFV,2018
Online Modeling and Prediction of the Large-Scale Temporal Variation in Underwater Acoustic Communication Channels,2018
Parsimonious Kernel Recursive Least Squares Algorithm for Aero-Engine Health Diagnosis,2018
Independent Roman Domination Stable and Vertex-Critical Graphs,2018
Leveraging Named Data Networking for Fragmented Networks in Smart Metropolitan Cities,2018
An Emergent Space for Distributed Data With Hidden Internal Order Through Manifold Learning,2018
Power-Efficient Deployment of a UAV for Emergency Indoor Wireless Coverage,2018
Miniature Multi-Band Absorptive Bandstop Filter Designs Using Bridged-T Coils,2018
Combining Convolution Neural Network and Bidirectional Gated Recurrent Unit for Sentence Semantic Classification,2018
Gearbox Fault Diagnosis Based on a Novel Hybrid Feature Reduction Method,2018
An Effective Corner Increment-Based Algorithm for the Two-Dimensional Strip Packing Problem,2018
Federated Identity Architecture of the European eID System,2018
